x-axis,1,2
second,Volt,Volt
+71.875E-06,+2.731469840E+00,+402.010046E-03
+73.438E-06,+2.634987429E+00,+241.206028E-03
+75.000E-06,+2.120414570E+00,+80.402009E-03
+76.563E-06,+1.959610552E+00,+40.201005E-03
+78.125E-06,+1.412876889E+00,+40.201005E-03
+79.688E-06,+351.570368E-03,+40.201005E-03
+81.250E-06,+222.927153E-03,+40.201005E-03
+82.813E-06,-645.414546E-03,+40.201005E-03
+84.375E-06,-1.417273834E+00,+40.201005E-03
+85.938E-06,-1.610238656E+00,+40.201005E-03
+87.500E-06,-2.060489908E+00,+40.201005E-03
+89.063E-06,-2.735866785E+00,+40.201005E-03
+90.625E-06,-3.089635625E+00,+40.201005E-03
+92.188E-06,-3.346922055E+00,+40.201005E-03
+93.750E-06,-3.346922055E+00,+40.201005E-03
+95.313E-06,-3.346922055E+00,+40.201005E-03
+96.875E-06,-3.346922055E+00,+40.201005E-03
+98.438E-06,-3.346922055E+00,+40.201005E-03
+100.000E-06,-3.346922055E+00,+40.201005E-03
+101.563E-06,-3.346922055E+00,+40.201005E-03
+103.125E-06,-3.346922055E+00,+40.201005E-03
+104.688E-06,-3.346922055E+00,+40.201005E-03
+106.250E-06,-3.346922055E+00,+40.201005E-03
+107.813E-06,-3.346922055E+00,+80.402009E-03
+109.375E-06,-3.346922055E+00,+40.201005E-03
+110.938E-06,-3.346922055E+00,+40.201005E-03
+112.500E-06,-3.346922055E+00,+40.201005E-03
+114.063E-06,-3.346922055E+00,+40.201005E-03
+115.625E-06,-3.346922055E+00,+40.201005E-03
+117.188E-06,-3.346922055E+00,+40.201005E-03
+118.750E-06,-3.346922055E+00,+40.201005E-03
+120.313E-06,-3.250439644E+00,+40.201005E-03
+121.875E-06,-2.864510000E+00,+40.201005E-03
+123.438E-06,-2.221293926E+00,+40.201005E-03
+125.000E-06,-2.028329104E+00,+40.201005E-03
+126.563E-06,-1.385113031E+00,+40.201005E-03
+128.125E-06,-548.932135E-03,+40.201005E-03
+129.688E-06,+62.123135E-03,+40.201005E-03
+131.250E-06,+222.927153E-03,+40.201005E-03
+132.813E-06,+930.464834E-03,+40.201005E-03
+134.375E-06,+1.316394478E+00,+40.201005E-03
+135.938E-06,+2.120414570E+00,+40.201005E-03
+137.500E-06,+2.474183410E+00,+80.402009E-03
+139.063E-06,+2.699309036E+00,+281.407032E-03
+140.625E-06,+2.795791447E+00,+683.417078E-03
+142.188E-06,+2.860113055E+00,+884.422101E-03
+143.750E-06,+2.956595466E+00,+1.005025115E+00
+145.313E-06,+2.988756269E+00,+1.246231142E+00
+146.875E-06,+3.020917073E+00,+1.366834156E+00
+148.438E-06,+3.053077877E+00,+1.567839179E+00
+150.000E-06,+3.085238680E+00,+1.688442193E+00
+151.563E-06,+3.117399484E+00,+1.849246211E+00
+153.125E-06,+3.149560288E+00,+1.889447216E+00
+154.688E-06,+3.149560288E+00,+1.929648221E+00
+156.250E-06,+3.149560288E+00,+1.929648221E+00
+157.813E-06,+3.149560288E+00,+1.929648221E+00
+159.375E-06,+3.149560288E+00,+1.849246211E+00
+160.938E-06,+3.117399484E+00,+1.809045207E+00
+162.500E-06,+3.085238680E+00,+1.728643198E+00
+164.063E-06,+3.053077877E+00,+1.527638175E+00
+165.625E-06,+2.988756269E+00,+1.407035161E+00
+167.188E-06,+2.956595466E+00,+1.246231142E+00
+168.750E-06,+2.892273858E+00,+964.824110E-03
+170.313E-06,+2.795791447E+00,+763.819087E-03
+171.875E-06,+2.699309036E+00,+442.211051E-03
+173.438E-06,+2.634987429E+00,+321.608037E-03
+175.000E-06,+2.249057785E+00,+80.402009E-03
+176.563E-06,+1.670163319E+00,+40.201005E-03
+178.125E-06,+898.304030E-03,+40.201005E-03
+179.688E-06,+769.660816E-03,+40.201005E-03
+181.250E-06,-2.198473E-03,+40.201005E-03
+182.813E-06,-645.414546E-03,+40.201005E-03
+184.375E-06,-999.183387E-03,+40.201005E-03
+185.938E-06,-1.738881871E+00,+0.0E+00
+187.500E-06,-2.124811515E+00,+40.201005E-03
+189.063E-06,-2.896670803E+00,+40.201005E-03
+190.625E-06,-3.153957233E+00,+40.201005E-03
+192.188E-06,-3.346922055E+00,+40.201005E-03
+193.750E-06,-3.346922055E+00,+40.201005E-03
+195.313E-06,-3.346922055E+00,+40.201005E-03
+196.875E-06,-3.346922055E+00,+40.201005E-03
+198.438E-06,-3.346922055E+00,+40.201005E-03
+200.000E-06,-3.346922055E+00,+40.201005E-03
+201.563E-06,-3.346922055E+00,+40.201005E-03
+203.125E-06,-3.346922055E+00,+40.201005E-03
+204.688E-06,-3.346922055E+00,+40.201005E-03
+206.250E-06,-3.346922055E+00,+40.201005E-03
+207.813E-06,-3.346922055E+00,+40.201005E-03
+209.375E-06,-3.346922055E+00,+40.201005E-03
+210.938E-06,-3.346922055E+00,+40.201005E-03
+212.500E-06,-3.346922055E+00,+40.201005E-03
+214.063E-06,-3.346922055E+00,+40.201005E-03
+215.625E-06,-3.346922055E+00,+40.201005E-03
+217.188E-06,-3.346922055E+00,+40.201005E-03
+218.750E-06,-3.346922055E+00,+40.201005E-03
+220.313E-06,-3.346922055E+00,+40.201005E-03
+221.875E-06,-2.896670803E+00,+40.201005E-03
+223.438E-06,-2.542901963E+00,+40.201005E-03
+225.000E-06,-1.771042675E+00,+40.201005E-03
+226.563E-06,-1.385113031E+00,+40.201005E-03
+228.125E-06,-934.861779E-03,+40.201005E-03
+229.687E-06,-130.841687E-03,+40.201005E-03
+231.250E-06,+255.087957E-03,+40.201005E-03
+232.812E-06,+898.304030E-03,+40.201005E-03
+234.375E-06,+1.509359300E+00,+40.201005E-03
+235.937E-06,+2.345540196E+00,+40.201005E-03
+237.500E-06,+2.602826625E+00,+160.804018E-03
+239.062E-06,+2.634987429E+00,+361.809041E-03
+240.625E-06,+2.763630643E+00,+522.613060E-03
+242.187E-06,+2.860113055E+00,+844.221096E-03
+243.750E-06,+2.924434662E+00,+1.005025115E+00
+245.312E-06,+2.988756269E+00,+1.246231142E+00
+246.875E-06,+3.020917073E+00,+1.447236165E+00
+248.437E-06,+3.085238680E+00,+1.527638175E+00
+250.000E-06,+3.085238680E+00,+1.688442193E+00
+251.562E-06,+3.149560288E+00,+1.809045207E+00
+253.125E-06,+3.149560288E+00,+1.849246211E+00
+254.687E-06,+3.149560288E+00,+1.929648221E+00
+256.250E-06,+3.149560288E+00,+1.929648221E+00
+257.812E-06,+3.149560288E+00,+1.929648221E+00
+259.375E-06,+3.117399484E+00,+1.889447216E+00
+260.937E-06,+3.117399484E+00,+1.768844202E+00
+262.500E-06,+3.085238680E+00,+1.728643198E+00
+264.062E-06,+3.020917073E+00,+1.527638175E+00
+265.625E-06,+2.988756269E+00,+1.407035161E+00
+267.187E-06,+2.956595466E+00,+1.165829133E+00
+268.750E-06,+2.892273858E+00,+884.422101E-03
+270.312E-06,+2.795791447E+00,+643.216074E-03
+271.875E-06,+2.731469840E+00,+482.412055E-03
+273.437E-06,+2.538505018E+00,+281.407032E-03
+275.000E-06,+2.313379392E+00,+80.402009E-03
+276.562E-06,+1.991771355E+00,+40.201005E-03
+278.125E-06,+1.284233674E+00,+40.201005E-03
+279.687E-06,+737.500012E-03,+0.0E+00
+281.250E-06,+158.605546E-03,+40.201005E-03
+282.812E-06,-484.610528E-03,+40.201005E-03
+284.375E-06,-1.159987405E+00,+40.201005E-03
+285.937E-06,-1.545917049E+00,+0.0E+00
+287.500E-06,-2.382097945E+00,+40.201005E-03
+289.062E-06,-2.832349196E+00,+40.201005E-03
+290.625E-06,-3.346922055E+00,+40.201005E-03
+292.187E-06,-3.346922055E+00,+40.201005E-03
+293.750E-06,-3.346922055E+00,+40.201005E-03
+295.312E-06,-3.346922055E+00,+40.201005E-03
+296.875E-06,-3.346922055E+00,+40.201005E-03
+298.437E-06,-3.346922055E+00,+40.201005E-03
+300.000E-06,-3.346922055E+00,+40.201005E-03
+301.562E-06,-3.346922055E+00,+40.201005E-03
+303.125E-06,-3.346922055E+00,+40.201005E-03
+304.687E-06,-3.346922055E+00,+40.201005E-03
+306.250E-06,-3.346922055E+00,+40.201005E-03
+307.812E-06,-3.346922055E+00,+40.201005E-03
+309.375E-06,-3.346922055E+00,+40.201005E-03
+310.937E-06,-3.346922055E+00,+40.201005E-03
+312.500E-06,-3.346922055E+00,+40.201005E-03
+314.062E-06,-3.346922055E+00,+40.201005E-03
+315.625E-06,-3.346922055E+00,+40.201005E-03
+317.187E-06,-3.346922055E+00,+40.201005E-03
+318.750E-06,-3.346922055E+00,+40.201005E-03
+320.312E-06,-3.282600448E+00,+40.201005E-03
+321.875E-06,-2.703705981E+00,+40.201005E-03
+323.437E-06,-2.478580356E+00,+40.201005E-03
+325.000E-06,-1.803203478E+00,+40.201005E-03
+326.562E-06,-1.063504994E+00,+40.201005E-03
+328.125E-06,-516.771331E-03,+40.201005E-03
+329.687E-06,-291.645706E-03,+40.201005E-03
+331.250E-06,+383.731171E-03,+40.201005E-03
+332.812E-06,+833.982423E-03,+40.201005E-03
+334.375E-06,+1.702324122E+00,+40.201005E-03
+335.937E-06,+2.120414570E+00,+40.201005E-03
+337.500E-06,+2.474183410E+00,+80.402009E-03
+339.062E-06,+2.602826625E+00,+281.407032E-03
+340.625E-06,+2.763630643E+00,+522.613060E-03
+342.187E-06,+2.827952251E+00,+763.819087E-03
+343.750E-06,+2.924434662E+00,+1.045226119E+00
+345.312E-06,+2.988756269E+00,+1.286432147E+00
+346.875E-06,+3.020917073E+00,+1.407035161E+00
+348.437E-06,+3.085238680E+00,+1.567839179E+00
+350.000E-06,+3.085238680E+00,+1.648241188E+00
+351.562E-06,+3.117399484E+00,+1.809045207E+00
+353.125E-06,+3.149560288E+00,+1.889447216E+00
+354.687E-06,+3.149560288E+00,+1.929648221E+00
+356.250E-06,+3.181721091E+00,+1.929648221E+00
+357.812E-06,+3.149560288E+00,+1.929648221E+00
+359.375E-06,+3.117399484E+00,+1.849246211E+00
+360.937E-06,+3.117399484E+00,+1.809045207E+00
+362.500E-06,+3.085238680E+00,+1.648241188E+00
+364.062E-06,+3.020917073E+00,+1.487437170E+00
+365.625E-06,+3.020917073E+00,+1.326633152E+00
+367.187E-06,+2.956595466E+00,+1.206030138E+00
+368.750E-06,+2.924434662E+00,+964.824110E-03
+370.312E-06,+2.795791447E+00,+804.020092E-03
+371.875E-06,+2.731469840E+00,+402.010046E-03
+373.437E-06,+2.634987429E+00,+201.005023E-03
+375.000E-06,+2.474183410E+00,+40.201005E-03
+376.562E-06,+1.895288944E+00,+40.201005E-03
+378.125E-06,+1.348555282E+00,+40.201005E-03
+379.687E-06,+448.052779E-03,+40.201005E-03
+381.250E-06,+190.766349E-03,+40.201005E-03
+382.812E-06,-677.575350E-03,+40.201005E-03
+384.375E-06,-1.224309012E+00,+40.201005E-03
+385.937E-06,-1.867525086E+00,+40.201005E-03
+387.500E-06,-1.964007497E+00,+40.201005E-03
+389.062E-06,-2.800188392E+00,+40.201005E-03
+390.625E-06,-2.993153214E+00,+40.201005E-03
+392.187E-06,-3.346922055E+00,+0.0E+00
+393.750E-06,-3.346922055E+00,+40.201005E-03
+395.312E-06,-3.346922055E+00,+40.201005E-03
+396.875E-06,-3.346922055E+00,+40.201005E-03
+398.437E-06,-3.346922055E+00,+40.201005E-03
+400.000E-06,-3.346922055E+00,+40.201005E-03
+401.562E-06,-3.346922055E+00,+40.201005E-03
+403.125E-06,-3.346922055E+00,+40.201005E-03
+404.687E-06,-3.346922055E+00,+40.201005E-03
+406.250E-06,-3.346922055E+00,+40.201005E-03
+407.812E-06,-3.346922055E+00,+40.201005E-03
+409.375E-06,-3.346922055E+00,+40.201005E-03
+410.937E-06,-3.346922055E+00,+40.201005E-03
+412.500E-06,-3.346922055E+00,+40.201005E-03
+414.062E-06,-3.346922055E+00,+40.201005E-03
+415.625E-06,-3.346922055E+00,+40.201005E-03
+417.187E-06,-3.346922055E+00,+40.201005E-03
+418.750E-06,-3.346922055E+00,+40.201005E-03
+420.312E-06,-3.346922055E+00,+40.201005E-03
+421.875E-06,-2.993153214E+00,+40.201005E-03
+423.437E-06,-2.446419552E+00,+40.201005E-03
+425.000E-06,-1.803203478E+00,+40.201005E-03
+426.562E-06,-1.352952227E+00,+40.201005E-03
+428.125E-06,-581.092939E-03,+40.201005E-03
+429.687E-06,-98.680884E-03,+40.201005E-03
+431.250E-06,+448.052779E-03,+40.201005E-03
+432.812E-06,+994.786441E-03,+80.402009E-03
+434.375E-06,+1.477198496E+00,+40.201005E-03
+435.937E-06,+2.056092963E+00,+40.201005E-03
+437.500E-06,+2.506344214E+00,+120.603014E-03
+439.062E-06,+2.667148232E+00,+402.010046E-03
+440.625E-06,+2.763630643E+00,+683.417078E-03
+442.187E-06,+2.892273858E+00,+804.020092E-03
+443.750E-06,+2.924434662E+00,+964.824110E-03
+445.312E-06,+2.988756269E+00,+1.206030138E+00
+446.875E-06,+3.053077877E+00,+1.407035161E+00
+448.437E-06,+3.085238680E+00,+1.608040184E+00
+450.000E-06,+3.085238680E+00,+1.688442193E+00
+451.562E-06,+3.117399484E+00,+1.768844202E+00
+453.125E-06,+3.117399484E+00,+1.889447216E+00
+454.687E-06,+3.149560288E+00,+1.929648221E+00
+456.250E-06,+3.149560288E+00,+1.929648221E+00
+457.812E-06,+3.149560288E+00,+1.929648221E+00
+459.375E-06,+3.117399484E+00,+1.849246211E+00
+460.937E-06,+3.117399484E+00,+1.809045207E+00
+462.500E-06,+3.085238680E+00,+1.648241188E+00
+464.062E-06,+3.053077877E+00,+1.567839179E+00
+465.625E-06,+3.020917073E+00,+1.366834156E+00
+467.187E-06,+2.988756269E+00,+1.125628129E+00
+468.750E-06,+2.892273858E+00,+844.221096E-03
+470.312E-06,+2.795791447E+00,+683.417078E-03
+471.875E-06,+2.763630643E+00,+402.010046E-03
+473.437E-06,+2.667148232E+00,+321.608037E-03
+475.000E-06,+2.409861803E+00,+80.402009E-03
+476.562E-06,+1.702324122E+00,+40.201005E-03
+478.125E-06,+1.059108049E+00,+40.201005E-03
+479.687E-06,+512.374386E-03,+40.201005E-03
+481.250E-06,-34.359276E-03,+40.201005E-03
+482.812E-06,-709.736153E-03,+40.201005E-03
+484.375E-06,-1.224309012E+00,+40.201005E-03
+485.937E-06,-1.449434638E+00,+40.201005E-03
+487.500E-06,-2.156972319E+00,+40.201005E-03
+489.062E-06,-2.671545178E+00,+40.201005E-03
+490.625E-06,-3.218278840E+00,+40.201005E-03
+492.187E-06,-3.346922055E+00,+40.201005E-03
+493.750E-06,-3.346922055E+00,+40.201005E-03
+495.312E-06,-3.346922055E+00,+40.201005E-03
+496.875E-06,-3.346922055E+00,+40.201005E-03
+498.437E-06,-3.346922055E+00,+40.201005E-03
+500.000E-06,-3.346922055E+00,+40.201005E-03
+501.562E-06,-3.346922055E+00,+40.201005E-03
+503.125E-06,-3.346922055E+00,+40.201005E-03
+504.687E-06,-3.346922055E+00,+40.201005E-03
+506.250E-06,-3.346922055E+00,+80.402009E-03
+507.812E-06,-3.346922055E+00,+40.201005E-03
+509.375E-06,-3.346922055E+00,+40.201005E-03
+510.937E-06,-3.346922055E+00,+40.201005E-03
+512.500E-06,-3.346922055E+00,+40.201005E-03
+514.062E-06,-3.346922055E+00,+40.201005E-03
+515.625E-06,-3.346922055E+00,+40.201005E-03
+517.187E-06,-3.346922055E+00,+40.201005E-03
+518.750E-06,-3.346922055E+00,+40.201005E-03
+520.312E-06,-3.153957233E+00,+40.201005E-03
+521.875E-06,-2.735866785E+00,+40.201005E-03
+523.437E-06,-2.285615534E+00,+40.201005E-03
+525.000E-06,-1.996168301E+00,+40.201005E-03
+526.562E-06,-1.031344190E+00,+40.201005E-03
+528.125E-06,-613.253742E-03,+80.402009E-03
+529.687E-06,-195.163295E-03,+40.201005E-03
+531.250E-06,+255.087957E-03,+40.201005E-03
+532.812E-06,+769.660816E-03,+40.201005E-03
+534.375E-06,+1.573680907E+00,+40.201005E-03
+535.937E-06,+2.120414570E+00,+40.201005E-03
+537.500E-06,+2.442022607E+00,+120.603014E-03
+539.062E-06,+2.699309036E+00,+361.809041E-03
+540.625E-06,+2.795791447E+00,+562.814064E-03
+542.187E-06,+2.860113055E+00,+763.819087E-03
+543.750E-06,+2.924434662E+00,+1.125628129E+00
+545.313E-06,+2.988756269E+00,+1.246231142E+00
+546.875E-06,+3.020917073E+00,+1.366834156E+00
+548.438E-06,+3.053077877E+00,+1.527638175E+00
+550.000E-06,+3.085238680E+00,+1.728643198E+00
+551.563E-06,+3.117399484E+00,+1.768844202E+00
+553.125E-06,+3.149560288E+00,+1.889447216E+00
+554.688E-06,+3.117399484E+00,+1.929648221E+00
+556.250E-06,+3.149560288E+00,+1.929648221E+00
+557.813E-06,+3.149560288E+00,+1.929648221E+00
+559.375E-06,+3.149560288E+00,+1.849246211E+00
+560.938E-06,+3.117399484E+00,+1.809045207E+00
+562.500E-06,+3.085238680E+00,+1.728643198E+00
+564.063E-06,+3.085238680E+00,+1.567839179E+00
+565.625E-06,+2.988756269E+00,+1.366834156E+00
+567.188E-06,+2.956595466E+00,+1.125628129E+00
+568.750E-06,+2.924434662E+00,+924.623106E-03
+570.313E-06,+2.795791447E+00,+763.819087E-03
+571.875E-06,+2.763630643E+00,+522.613060E-03
+573.438E-06,+2.570665821E+00,+241.206028E-03
+575.000E-06,+2.216896981E+00,+40.201005E-03
+576.563E-06,+1.638002515E+00,+40.201005E-03
+578.125E-06,+1.348555282E+00,+40.201005E-03
+579.688E-06,+512.374386E-03,+40.201005E-03
+581.250E-06,+94.283938E-03,+40.201005E-03
+582.813E-06,-420.288920E-03,+40.201005E-03
+584.375E-06,-870.540172E-03,+40.201005E-03
+585.938E-06,-1.481595442E+00,+40.201005E-03
+587.500E-06,-2.317776337E+00,+40.201005E-03
+589.063E-06,-2.542901963E+00,+40.201005E-03
+590.625E-06,-3.089635625E+00,+0.0E+00
+592.188E-06,-3.346922055E+00,+40.201005E-03
+593.750E-06,-3.346922055E+00,+40.201005E-03
+595.313E-06,-3.346922055E+00,+40.201005E-03
+596.875E-06,-3.346922055E+00,+40.201005E-03
+598.438E-06,-3.346922055E+00,+40.201005E-03
+600.000E-06,-3.346922055E+00,+80.402009E-03
+601.563E-06,-3.346922055E+00,+40.201005E-03
+603.125E-06,-3.346922055E+00,+40.201005E-03
+604.688E-06,-3.346922055E+00,+40.201005E-03
+606.250E-06,-3.346922055E+00,+40.201005E-03
+607.813E-06,-3.346922055E+00,+40.201005E-03
+609.375E-06,-3.346922055E+00,+40.201005E-03
+610.938E-06,-3.346922055E+00,+40.201005E-03
+612.500E-06,-3.346922055E+00,+40.201005E-03
+614.063E-06,-3.346922055E+00,+40.201005E-03
+615.625E-06,-3.346922055E+00,+40.201005E-03
+617.188E-06,-3.346922055E+00,+40.201005E-03
+618.750E-06,-3.346922055E+00,+40.201005E-03
+620.313E-06,-3.250439644E+00,+40.201005E-03
+621.875E-06,-2.864510000E+00,+40.201005E-03
+623.438E-06,-2.285615534E+00,+40.201005E-03
+625.000E-06,-1.867525086E+00,+40.201005E-03
+626.563E-06,-1.545917049E+00,+40.201005E-03
+628.125E-06,-870.540172E-03,+40.201005E-03
+629.688E-06,-34.359276E-03,+40.201005E-03
+631.250E-06,+480.213583E-03,+40.201005E-03
+632.813E-06,+994.786441E-03,+40.201005E-03
+634.375E-06,+1.573680907E+00,+40.201005E-03
+635.938E-06,+2.281218588E+00,+40.201005E-03
+637.500E-06,+2.538505018E+00,+201.005023E-03
+639.063E-06,+2.667148232E+00,+442.211051E-03
+640.625E-06,+2.731469840E+00,+562.814064E-03
+642.188E-06,+2.860113055E+00,+804.020092E-03
+643.750E-06,+2.924434662E+00,+1.005025115E+00
+645.313E-06,+3.020917073E+00,+1.206030138E+00
+646.875E-06,+3.020917073E+00,+1.326633152E+00
+648.438E-06,+3.085238680E+00,+1.608040184E+00
+650.000E-06,+3.085238680E+00,+1.688442193E+00
+651.563E-06,+3.117399484E+00,+1.768844202E+00
+653.125E-06,+3.117399484E+00,+1.849246211E+00
+654.688E-06,+3.149560288E+00,+1.929648221E+00
+656.250E-06,+3.149560288E+00,+1.889447216E+00
+657.813E-06,+3.149560288E+00,+1.929648221E+00
+659.375E-06,+3.149560288E+00,+1.849246211E+00
+660.938E-06,+3.117399484E+00,+1.768844202E+00
+662.500E-06,+3.053077877E+00,+1.648241188E+00
+664.063E-06,+3.085238680E+00,+1.527638175E+00
+665.625E-06,+3.020917073E+00,+1.326633152E+00
+667.188E-06,+2.924434662E+00,+1.246231142E+00
+668.750E-06,+2.892273858E+00,+1.005025115E+00
+670.313E-06,+2.795791447E+00,+603.015069E-03
+671.875E-06,+2.731469840E+00,+442.211051E-03
+673.438E-06,+2.602826625E+00,+201.005023E-03
+675.000E-06,+2.281218588E+00,+120.603014E-03
+676.563E-06,+1.863128141E+00,+40.201005E-03
+678.125E-06,+1.284233674E+00,+40.201005E-03
+679.688E-06,+480.213583E-03,+40.201005E-03
+681.250E-06,+255.087957E-03,+40.201005E-03
+682.813E-06,-420.288920E-03,+40.201005E-03
+684.375E-06,-902.700976E-03,+40.201005E-03
+685.938E-06,-1.738881871E+00,+40.201005E-03
+687.500E-06,-2.285615534E+00,+40.201005E-03
+689.063E-06,-2.864510000E+00,+40.201005E-03
+690.625E-06,-3.057474822E+00,+40.201005E-03
+692.188E-06,-3.346922055E+00,+40.201005E-03
+693.750E-06,-3.346922055E+00,+40.201005E-03
+695.313E-06,-3.346922055E+00,+40.201005E-03
+696.875E-06,-3.346922055E+00,+40.201005E-03
+698.438E-06,-3.346922055E+00,+40.201005E-03
+700.000E-06,-3.346922055E+00,+40.201005E-03
+701.563E-06,-3.346922055E+00,+40.201005E-03
+703.125E-06,-3.346922055E+00,+40.201005E-03
+704.688E-06,-3.346922055E+00,+40.201005E-03
+706.250E-06,-3.346922055E+00,+40.201005E-03
+707.813E-06,-3.346922055E+00,+40.201005E-03
+709.375E-06,-3.346922055E+00,+40.201005E-03
+710.938E-06,-3.346922055E+00,+80.402009E-03
+712.500E-06,-3.346922055E+00,+40.201005E-03
+714.063E-06,-3.346922055E+00,+40.201005E-03
+715.625E-06,-3.346922055E+00,+0.0E+00
+717.188E-06,-3.346922055E+00,+40.201005E-03
+718.750E-06,-3.346922055E+00,+40.201005E-03
+720.313E-06,-3.346922055E+00,+40.201005E-03
+721.875E-06,-2.928831607E+00,+40.201005E-03
+723.438E-06,-2.510741159E+00,+40.201005E-03
+725.000E-06,-1.964007497E+00,+40.201005E-03
+726.563E-06,-1.031344190E+00,+40.201005E-03
+728.125E-06,-774.057761E-03,+40.201005E-03
+729.688E-06,-34.359276E-03,+40.201005E-03
+731.250E-06,+319.409564E-03,+40.201005E-03
+732.813E-06,+1.155590460E+00,+40.201005E-03
+734.375E-06,+1.573680907E+00,+40.201005E-03
+735.938E-06,+1.959610552E+00,+40.201005E-03
+737.500E-06,+2.409861803E+00,+120.603014E-03
+739.063E-06,+2.634987429E+00,+321.608037E-03
+740.625E-06,+2.763630643E+00,+603.015069E-03
+742.188E-06,+2.827952251E+00,+763.819087E-03
+743.750E-06,+2.956595466E+00,+1.045226119E+00
+745.313E-06,+2.956595466E+00,+1.206030138E+00
+746.875E-06,+3.020917073E+00,+1.407035161E+00
+748.438E-06,+3.053077877E+00,+1.567839179E+00
+750.000E-06,+3.085238680E+00,+1.728643198E+00
+751.563E-06,+3.117399484E+00,+1.768844202E+00
+753.125E-06,+3.149560288E+00,+1.889447216E+00
+754.688E-06,+3.149560288E+00,+1.929648221E+00
+756.250E-06,+3.149560288E+00,+1.929648221E+00
+757.813E-06,+3.149560288E+00,+1.889447216E+00
+759.375E-06,+3.149560288E+00,+1.889447216E+00
+760.938E-06,+3.117399484E+00,+1.809045207E+00
+762.500E-06,+3.117399484E+00,+1.648241188E+00
+764.063E-06,+3.053077877E+00,+1.527638175E+00
+765.625E-06,+3.020917073E+00,+1.326633152E+00
+767.188E-06,+2.924434662E+00,+1.206030138E+00
+768.750E-06,+2.892273858E+00,+924.623106E-03
+770.313E-06,+2.827952251E+00,+763.819087E-03
+771.875E-06,+2.699309036E+00,+442.211051E-03
+773.438E-06,+2.667148232E+00,+120.603014E-03
+775.000E-06,+2.442022607E+00,+80.402009E-03
+776.563E-06,+1.927449748E+00,+0.0E+00
+778.125E-06,+1.348555282E+00,+40.201005E-03
+779.688E-06,+641.017601E-03,+40.201005E-03
+781.250E-06,-98.680884E-03,+40.201005E-03
+782.813E-06,-291.645706E-03,+40.201005E-03
+784.375E-06,-934.861779E-03,+40.201005E-03
+785.938E-06,-1.578077853E+00,+40.201005E-03
+787.500E-06,-2.028329104E+00,+0.0E+00
+789.063E-06,-2.864510000E+00,+40.201005E-03
+790.625E-06,-3.346922055E+00,+40.201005E-03
+792.188E-06,-3.346922055E+00,+40.201005E-03
+793.750E-06,-3.346922055E+00,+40.201005E-03
+795.313E-06,-3.346922055E+00,+40.201005E-03
+796.875E-06,-3.346922055E+00,+40.201005E-03
+798.438E-06,-3.346922055E+00,+40.201005E-03
+800.000E-06,-3.346922055E+00,+40.201005E-03
+801.563E-06,-3.346922055E+00,+40.201005E-03
